2022-07-09 17:24:14,180 INFO    MainThread:412 [wandb_setup.py:_flush():76] Configure stats pid to 412
2022-07-09 17:25:31,196 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:31,196 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:31,204 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:31,205 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:31,205 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:31,209 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:31,212 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:31,212 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:31,215 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:31,217 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:31,217 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:31,220 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:31,222 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:31,222 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:31,225 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:35,364 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:35,364 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:35,370 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:35,371 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:35,371 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:35,374 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:35,569 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:35,569 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:35,573 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:35,574 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:35,574 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:35,578 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:35,580 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:35,580 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:35,582 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 17:25:35,584 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 17:25:35,584 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 17:25:35,589 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 18:50:44,876 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 18:50:44,877 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 18:50:44,881 INFO    MainThread:412 [wandb_init.py:_resume_backend():383] resuming backend
2022-07-09 18:50:47,476 INFO    MainThread:412 [wandb_init.py:_pause_backend():374] pausing backend
2022-07-09 18:50:47,477 INFO    MainThread:412 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-07-09 19:31:07,014 INFO    MainThread:412 [wandb_run.py:_atexit_cleanup():1862] got exitcode: 0
2022-07-09 19:31:07,017 INFO    MainThread:412 [wandb_run.py:_restore():1834] restore
2022-07-09 19:31:07,337 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 1
}
pusher_stats {
  uploaded_bytes: 485
  total_bytes: 485
}

2022-07-09 19:31:07,487 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 4
}
pusher_stats {
  uploaded_bytes: 485
  total_bytes: 44211
}

2022-07-09 19:31:07,588 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 37868
  total_bytes: 44503
}

2022-07-09 19:31:07,690 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 44503
  total_bytes: 44503
}

2022-07-09 19:31:07,791 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 44503
  total_bytes: 44503
}

2022-07-09 19:31:07,892 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 44503
  total_bytes: 44503
}

2022-07-09 19:31:07,994 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 44503
  total_bytes: 44503
}

2022-07-09 19:31:08,216 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 44503
  total_bytes: 44503
}

2022-07-09 19:31:08,421 INFO    MainThread:412 [wandb_run.py:_on_finish():1991] got exit ret: done: true
exit_result {
}
file_counts {
  wandb_count: 5
}
pusher_stats {
  uploaded_bytes: 44503
  total_bytes: 44503
}
local_info {
}

